298.891 
298.949 
299.129 
299.645 
299.662 
299.696 
299.985 
298.78 
297.663 
297.685 
297.701 
297.906 
298.016 
298.095 
297.989 
299.183 
299.181 
299.341 
300.027 
299.972 
300.033 
300.291 
300.871 
298.621 
297.831 
297.923 
297.868 
298.084 
298.19 
298.165 
299.579 
299.519 
299.614 
306.376 
305.886 
305.592 
306.26 
301.015 
301.761 
300.923 
299.571 
298.406 
297.897 
298.491 
298.417 
300.155 
299.993 
299.952 
305.963 
305.489 
305.379 
304.971 
305.659 
306.416 
306.895 
306.102 
305.203 
304.759 
297.809 
298.382 
300.872 
305.956 
306.127 
305.912 
305.866 
305.593 
304.011 
303.6 
305.192 
306.503 
305.267 
304.458 
305.161 
305.312 
299.827 
306.821 
305.682 
305.966 
305.858 
305.766 
305.789 
305.44 
305.266 
306.151 
306.568 
306.136 
306.436 
306.057 
305.319 
300.467 
306.006 
305.394 
305.052 
305.882 
305.755 
305.282 
305.17 
306.172 
306.951 
307.047 
306.869 
307.348 
306.166 
300.293 
300.626 
305.429 
305.342 
305.025 
304.898 
305.773 
304.145 
303.122 
304.588 
307.044 
307.519 
307.294 
307.559 
306.111 
305.47 
300.588 
304.674 
304.61 
304.93 
304.922 
304.741 
304.721 
305.28 
305.913 
307.067 
307.54 
307.535 
307.631 
300.573 
300.534 
300.326 
305.21 
304.984 
304.948 
305.111 
304.924 
306.18 
306.682 
306.966 
306.935 
307.326 
307.754 
307.88 
307.793 
301.422 
299.539 
305.099 
304.93 
305.021 
304.974 
304.803 
305.388 
305.885 
306.18 
306.417 
307.07 
307.951 
307.76 
307.459 
308.058 
306.944 
303.26 
303.891 
304.994 
305.614 
304.417 
303.55 
302.745 
303.557 
306.1 
306.998 
308.002 
307.318 
306.892 
307.424 
307.894 
302.276 
302.507 
303.481 
303.804 
303.35 
301.346 
299.34 
300.086 
303.371 
305.743 
307.358 
306.307 
304.324 
304.667 
304.907 
